time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20150504:2309,0.0,0.0,0.0,0.0,17.92,0.73,0.0
20150505:0009,0.0,0.0,0.0,0.0,17.84,0.7,0.0
20150505:0109,0.0,0.0,0.0,0.0,17.4,0.81,0.0
20150505:0209,0.0,0.0,0.0,0.0,16.96,0.91,0.0
20150505:0309,0.0,0.0,0.0,0.0,16.52,1.02,0.0
20150505:0409,0.0,48.0,0.0,7.66,17.55,1.13,0.0
20150505:0509,172.0,99.0,0.0,19.29,18.57,1.23,0.0
20150505:0609,244.0,184.0,0.0,31.1,19.59,1.34,0.0
20150505:0709,544.0,127.0,0.0,42.79,20.32,1.19,0.0
20150505:0809,691.0,133.0,0.0,53.86,21.04,1.04,0.0
20150505:0909,779.01,143.0,0.0,63.18,21.77,0.9,0.0
20150505:1009,821.01,144.0,0.0,68.17,21.91,1.27,0.0
20150505:1109,816.01,135.0,0.0,65.86,22.05,1.65,0.0
20150505:1209,711.0,150.0,0.0,57.82,22.19,2.03,0.0
20150505:1309,584.0,143.0,0.0,47.25,22.03,2.02,0.0
20150505:1409,415.0,135.0,0.0,35.72,21.86,2.01,0.0
20150505:1509,242.0,109.0,0.0,23.92,21.7,2.0,0.0
20150505:1609,80.0,69.0,0.0,12.18,21.44,1.65,0.0
20150505:1709,0.0,0.0,0.0,0.8,21.19,1.29,1.0
20150505:1809,0.0,0.0,0.0,0.0,20.93,0.94,0.0
20150505:1909,0.0,0.0,0.0,0.0,20.76,1.01,0.0
20150505:2009,0.0,0.0,0.0,0.0,20.58,1.09,0.0
20150505:2109,0.0,0.0,0.0,0.0,20.4,1.16,0.0
20150505:2209,0.0,0.0,0.0,0.0,20.08,1.22,0.0
20150505:2309,0.0,0.0,0.0,0.0,19.76,1.28,0.0
20150506:0009,0.0,0.0,0.0,0.0,19.44,1.34,0.0
20150506:0109,0.0,0.0,0.0,0.0,19.08,1.58,0.0
20150506:0209,0.0,0.0,0.0,0.0,18.72,1.83,0.0
20150506:0309,0.0,0.0,0.0,0.0,18.36,2.07,0.0
20150506:0409,40.0,45.0,0.0,7.85,19.28,1.63,0.0
20150506:0509,193.0,89.0,0.0,19.47,20.2,1.2,0.0
20150506:0609,370.0,115.0,0.0,31.28,21.12,0.76,0.0
20150506:0709,537.0,133.0,0.0,42.98,22.47,0.76,0.0
20150506:0809,670.0,148.0,0.0,54.07,23.83,0.77,0.0
20150506:0909,754.0,161.0,0.0,63.43,25.18,0.77,0.0
20150506:1009,809.01,153.0,0.0,68.45,24.85,1.26,0.0
20150506:1109,776.01,162.0,0.0,66.11,24.52,1.74,0.0
20150506:1209,701.0,158.0,0.0,58.02,24.18,2.22,0.0
20150506:1309,576.0,150.0,0.0,47.41,24.0,2.35,0.0
20150506:1409,403.0,143.0,0.0,35.87,23.83,2.49,0.0
20150506:1509,223.0,122.0,0.0,24.06,23.65,2.62,0.0
20150506:1609,69.0,75.0,0.0,12.33,23.14,2.17,0.0
20150506:1709,0.0,0.0,0.0,0.97,22.63,1.73,1.0
20150506:1809,0.0,0.0,0.0,0.0,22.12,1.28,0.0
20150506:1909,0.0,0.0,0.0,0.0,21.71,1.09,0.0
20150506:2009,0.0,0.0,0.0,0.0,21.29,0.91,0.0
20150506:2109,0.0,0.0,0.0,0.0,20.88,0.72,0.0
20150506:2209,0.0,0.0,0.0,0.0,20.7,0.93,0.0
20150506:2309,0.0,0.0,0.0,0.0,20.53,1.15,0.0
20150507:0009,0.0,0.0,0.0,0.0,20.36,1.37,0.0
20150507:0109,0.0,0.0,0.0,0.0,20.05,1.32,0.0
20150507:0209,0.0,0.0,0.0,0.0,19.75,1.27,0.0
20150507:0309,0.0,0.0,0.0,0.0,19.44,1.23,0.0
20150507:0409,12.0,51.0,0.0,8.03,20.2,1.08,0.0
20150507:0509,113.0,130.0,0.0,19.64,20.95,0.92,0.0
20150507:0609,242.0,189.0,0.0,31.45,21.7,0.77,0.0
20150507:0709,468.0,177.0,0.0,43.16,22.75,1.36,0.0
20150507:0809,626.0,177.0,0.0,54.27,23.8,1.94,0.0
20150507:0909,729.0,178.0,0.0,63.68,24.85,2.52,0.0
20150507:1009,782.01,172.0,0.0,68.73,25.0,2.99,0.0
20150507:1109,764.01,171.0,0.0,66.36,25.16,3.46,0.0
20150507:1209,702.0,158.0,0.0,58.21,25.31,3.93,0.0
20150507:1309,568.0,156.0,0.0,47.57,25.08,3.61,0.0
20150507:1409,405.0,143.0,0.0,36.01,24.85,3.29,0.0
20150507:1509,221.0,124.0,0.0,24.2,24.62,2.97,0.0
20150507:1609,74.0,75.0,0.0,12.48,24.0,2.56,0.0
20150507:1709,0.0,0.0,0.0,1.13,23.38,2.16,1.0
20150507:1809,0.0,0.0,0.0,0.0,22.76,1.75,0.0
20150507:1909,0.0,0.0,0.0,0.0,22.2,2.13,0.0
20150507:2009,0.0,0.0,0.0,0.0,21.63,2.51,0.0
20150507:2109,0.0,0.0,0.0,0.0,21.06,2.9,0.0
20150507:2209,0.0,0.0,0.0,0.0,20.82,3.71,0.0
20150507:2309,0.0,0.0,0.0,0.0,20.58,4.53,0.0
20150508:0009,0.0,0.0,0.0,0.0,20.35,5.35,0.0
20150508:0109,0.0,0.0,0.0,0.0,20.09,5.28,0.0
20150508:0209,0.0,0.0,0.0,0.0,19.83,5.2,0.0
20150508:0309,0.0,0.0,0.0,0.0,19.57,5.13,0.0
20150508:0409,42.0,48.0,0.0,8.21,20.26,4.95,0.0
20150508:0509,172.0,104.0,0.0,19.81,20.95,4.77,0.0
20150508:0609,350.0,131.0,0.0,31.62,21.63,4.59,0.0
20150508:0709,514.0,151.0,0.0,43.34,22.0,5.2,0.0
20150508:0809,639.0,170.0,0.0,54.47,22.37,5.82,0.0
20150508:0909,705.0,194.0,0.0,63.91,22.74,6.43,0.0
20150508:1009,812.01,154.0,0.0,69.0,22.6,6.81,0.0
20150508:1109,793.01,153.0,0.0,66.6,22.46,7.19,0.0
20150508:1209,704.0,158.0,0.0,58.4,22.31,7.57,0.0
20150508:1309,580.0,149.0,0.0,47.72,22.13,7.15,0.0
20150508:1409,421.0,135.0,0.0,36.16,21.96,6.73,0.0
20150508:1509,253.0,107.0,0.0,24.35,21.78,6.3,0.0
20150508:1609,84.0,72.0,0.0,12.63,21.55,5.16,0.0
20150508:1709,0.0,0.0,0.0,1.29,21.33,4.01,1.0
20150508:1809,0.0,0.0,0.0,0.0,21.1,2.87,0.0
20150508:1909,0.0,0.0,0.0,0.0,20.67,2.79,0.0
20150508:2009,0.0,0.0,0.0,0.0,20.23,2.7,0.0
20150508:2109,0.0,0.0,0.0,0.0,19.8,2.62,0.0
20150508:2209,0.0,0.0,0.0,0.0,19.62,2.74,0.0
20150508:2309,0.0,0.0,0.0,0.0,19.45,2.86,0.0
20150509:0009,0.0,0.0,0.0,0.0,19.28,2.98,0.0
20150509:0109,0.0,0.0,0.0,0.0,19.03,2.89,0.0
20150509:0209,0.0,0.0,0.0,0.0,18.78,2.8,0.0
20150509:0309,0.0,0.0,0.0,0.0,18.53,2.72,0.0
20150509:0409,0.0,31.0,0.0,8.38,19.1,2.71,0.0
20150509:0509,76.0,145.0,0.0,19.98,19.66,2.7,0.0
20150509:0609,352.0,131.0,0.0,31.79,20.22,2.69,0.0
20150509:0709,201.0,313.0,0.0,43.51,20.53,2.73,0.0
20150509:0809,9.0,319.0,0.0,54.66,20.84,2.77,0.0
20150509:0909,746.0,169.0,0.0,64.14,21.15,2.81,0.0
20150509:1009,744.0,199.0,0.0,69.27,21.27,2.99,0.0
20150509:1109,781.01,162.0,0.0,66.84,21.39,3.16,0.0
20150509:1209,718.0,150.0,0.0,58.58,21.5,3.34,0.0
20150509:1309,581.0,150.0,0.0,47.88,21.09,3.4,0.0
20150509:1409,423.0,135.0,0.0,36.3,20.68,3.46,0.0
20150509:1509,205.0,135.0,0.0,24.49,20.27,3.52,0.0
20150509:1609,77.0,77.0,0.0,12.78,20.22,3.83,0.0
20150509:1709,0.0,0.0,0.0,1.45,20.18,4.15,1.0
20150509:1809,0.0,0.0,0.0,0.0,20.13,4.47,0.0
20150509:1909,0.0,0.0,0.0,0.0,19.72,4.73,0.0
20150509:2009,0.0,0.0,0.0,0.0,19.3,4.99,0.0
20150509:2109,0.0,0.0,0.0,0.0,18.89,5.26,0.0
20150509:2209,0.0,0.0,0.0,0.0,18.69,5.1,0.0
20150509:2309,0.0,0.0,0.0,0.0,18.49,4.94,0.0
20150510:0009,0.0,0.0,0.0,0.0,18.3,4.79,0.0
20150510:0109,0.0,0.0,0.0,0.0,18.19,4.71,0.0
20150510:0209,0.0,0.0,0.0,0.0,18.08,4.63,0.0
20150510:0309,0.0,0.0,0.0,0.0,17.97,4.55,0.0
20150510:0409,0.0,23.0,0.0,8.55,18.15,5.03,0.0
20150510:0509,69.0,148.0,0.0,20.14,18.33,5.52,0.0
20150510:0609,354.0,132.0,0.0,31.94,18.5,6.0,0.0
20150510:0709,527.0,145.0,0.0,43.67,18.71,6.81,0.0
20150510:0809,620.0,185.0,0.0,54.84,18.93,7.62,0.0
20150510:0909,761.0,161.0,0.0,64.37,19.14,8.43,0.0
20150510:1009,815.01,154.0,0.0,69.53,19.53,8.34,0.0
20150510:1109,782.0,163.0,0.0,67.07,19.92,8.25,0.0
20150510:1209,695.0,166.0,0.0,58.77,20.31,8.17,0.0
20150510:1309,573.0,156.0,0.0,48.03,20.06,7.94,0.0
20150510:1409,425.0,135.0,0.0,36.44,19.8,7.72,0.0
20150510:1509,257.0,108.0,0.0,24.63,19.55,7.5,0.0
20150510:1609,88.0,73.0,0.0,12.93,19.27,7.31,0.0
20150510:1709,0.0,0.0,0.0,1.61,19.0,7.12,1.0
20150510:1809,0.0,0.0,0.0,0.0,18.72,6.92,0.0
20150510:1909,0.0,0.0,0.0,0.0,18.5,6.24,0.0
20150510:2009,0.0,0.0,0.0,0.0,18.28,5.56,0.0
20150510:2109,0.0,0.0,0.0,0.0,18.06,4.88,0.0
20150510:2209,0.0,0.0,0.0,0.0,17.95,4.98,0.0
20150510:2309,0.0,0.0,0.0,0.0,17.85,5.09,0.0
20150511:0009,0.0,0.0,0.0,0.0,17.75,5.19,0.0
20150511:0109,0.0,0.0,0.0,0.0,17.51,4.69,0.0
20150511:0209,0.0,0.0,0.0,0.0,17.28,4.2,0.0
20150511:0309,0.0,0.0,0.0,0.0,17.04,3.71,0.0
20150511:0409,37.0,54.0,0.0,8.72,17.75,4.06,0.0
20150511:0509,179.0,105.0,0.0,20.29,18.46,4.4,0.0
20150511:0609,326.0,149.0,0.0,32.09,19.17,4.74,0.0
20150511:0709,520.0,151.0,0.0,43.83,18.79,5.1,0.0
20150511:0809,515.0,249.0,0.0,55.02,18.4,5.45,0.0
20150511:0909,479.0,330.0,0.0,64.59,18.02,5.81,0.0
20150511:1009,526.0,330.0,0.0,69.79,17.9,5.98,0.0
20150511:1109,570.0,293.0,0.0,67.3,17.78,6.16,0.0
20150511:1209,475.0,298.0,0.0,58.95,17.65,6.33,0.0
20150511:1309,86.0,361.0,0.0,48.18,17.14,6.2,0.0
20150511:1409,0.0,160.0,0.0,36.58,16.62,6.06,0.0
20150511:1509,0.0,59.0,0.0,24.77,16.11,5.93,0.0
20150511:1609,0.0,41.0,0.0,13.07,16.09,5.27,0.0
20150511:1709,0.0,0.0,0.0,1.77,16.07,4.62,1.0
20150511:1809,0.0,0.0,0.0,0.0,16.05,3.96,0.0
20150511:1909,0.0,0.0,0.0,0.0,16.04,4.97,0.0
20150511:2009,0.0,0.0,0.0,0.0,16.02,5.98,0.0
20150511:2109,0.0,0.0,0.0,0.0,16.01,6.99,0.0
20150511:2209,0.0,0.0,0.0,0.0,16.11,7.22,0.0
20150511:2309,0.0,0.0,0.0,0.0,16.21,7.45,0.0
20150512:0009,0.0,0.0,0.0,0.0,16.32,7.68,0.0
20150512:0109,0.0,0.0,0.0,0.0,16.01,7.79,0.0
20150512:0209,0.0,0.0,0.0,0.0,15.71,7.9,0.0
20150512:0309,0.0,0.0,0.0,0.0,15.4,8.01,0.0
20150512:0409,0.0,9.0,0.0,8.87,15.94,8.4,0.0
20150512:0509,11.0,136.0,0.0,20.44,16.48,8.78,0.0
20150512:0609,21.0,226.0,0.0,32.24,17.02,9.16,0.0
20150512:0709,0.0,185.0,0.0,43.98,17.27,9.43,0.0
20150512:0809,0.0,106.0,0.0,55.19,17.52,9.71,0.0
20150512:0909,57.0,432.0,0.0,64.8,17.77,9.99,0.0
20150512:1009,0.0,243.0,0.0,70.05,18.09,10.11,0.0
20150512:1109,785.0,163.0,0.0,67.53,18.41,10.23,0.0
20150512:1209,626.0,211.0,0.0,59.12,18.72,10.36,0.0
20150512:1309,76.0,361.0,0.0,48.33,18.57,10.3,0.0
20150512:1409,357.0,178.0,0.0,36.72,18.43,10.24,0.0
20150512:1509,1.0,126.0,0.0,24.9,18.28,10.18,0.0
20150512:1609,96.0,72.0,0.0,13.22,18.24,9.72,0.0
20150512:1709,0.0,0.0,0.0,1.93,18.19,9.27,1.0
20150512:1809,0.0,0.0,0.0,0.0,18.15,8.81,0.0
20150512:1909,0.0,0.0,0.0,0.0,17.98,8.36,0.0
20150512:2009,0.0,0.0,0.0,0.0,17.81,7.91,0.0
20150512:2109,0.0,0.0,0.0,0.0,17.64,7.46,0.0
20150512:2209,0.0,0.0,0.0,0.0,17.55,7.07,0.0
20150512:2309,0.0,0.0,0.0,0.0,17.46,6.67,0.0
20150513:0009,0.0,0.0,0.0,0.0,17.37,6.28,0.0
20150513:0109,0.0,0.0,0.0,0.0,17.04,5.71,0.0
20150513:0209,0.0,0.0,0.0,0.0,16.71,5.14,0.0
20150513:0309,0.0,0.0,0.0,0.0,16.38,4.57,0.0
20150513:0409,40.0,56.0,0.0,9.03,17.13,4.96,0.0
20150513:0509,199.0,97.0,0.0,20.59,17.88,5.36,0.0
20150513:0609,373.0,125.0,0.0,32.38,18.62,5.75,0.0
20150513:0709,542.0,140.0,0.0,44.13,18.9,6.25,0.0
20150513:0809,695.0,140.0,0.0,55.36,19.18,6.75,0.0
20150513:0909,739.0,178.0,0.0,65.01,19.46,7.26,0.0
20150513:1009,834.01,144.0,0.0,70.29,19.78,6.94,0.0
20150513:1109,815.0,143.0,0.0,67.75,20.11,6.63,0.0
20150513:1209,699.0,166.0,0.0,59.3,20.43,6.32,0.0
20150513:1309,598.0,144.0,0.0,48.48,20.26,5.77,0.0
20150513:1409,445.0,127.0,0.0,36.86,20.09,5.23,0.0
20150513:1509,262.0,109.0,0.0,25.04,19.92,4.69,0.0
20150513:1609,52.0,91.0,0.0,13.36,19.59,3.87,0.0
20150513:1709,0.0,0.0,0.0,2.08,19.27,3.05,1.0
20150513:1809,0.0,0.0,0.0,0.0,18.94,2.23,0.0
20150513:1909,0.0,0.0,0.0,0.0,18.78,2.21,0.0
20150513:2009,0.0,0.0,0.0,0.0,18.61,2.19,0.0
20150513:2109,0.0,0.0,0.0,0.0,18.44,2.17,0.0
20150513:2209,0.0,0.0,0.0,0.0,17.83,1.89,0.0
20150513:2309,0.0,0.0,0.0,0.0,17.23,1.62,0.0
20150514:0009,0.0,0.0,0.0,0.0,16.63,1.35,0.0
20150514:0109,0.0,0.0,0.0,0.0,16.24,1.17,0.0
20150514:0209,0.0,0.0,0.0,0.0,15.84,0.99,0.0
20150514:0309,0.0,0.0,0.0,0.0,15.45,0.81,0.0
20150514:0409,54.0,52.0,0.0,9.17,16.54,0.94,0.0
20150514:0509,208.0,94.0,0.0,20.73,17.63,1.07,0.0
20150514:0609,369.0,128.0,0.0,32.52,18.71,1.2,0.0
20150514:0709,498.0,168.0,0.0,44.27,19.35,2.12,0.0
20150514:0809,684.0,149.0,0.0,55.52,20.0,3.04,0.0
20150514:0909,767.0,161.0,0.0,65.21,20.64,3.96,0.0
20150514:1009,821.01,153.0,0.0,70.53,21.03,4.36,0.0
20150514:1109,774.0,171.0,0.0,67.97,21.42,4.76,0.0
20150514:1209,713.0,158.0,0.0,59.47,21.8,5.16,0.0
20150514:1309,340.0,293.0,0.0,48.62,21.69,4.91,0.0
20150514:1409,417.0,145.0,0.0,36.99,21.57,4.66,0.0
20150514:1509,260.0,112.0,0.0,25.17,21.46,4.41,0.0
20150514:1609,94.0,76.0,0.0,13.5,21.02,3.4,0.0
20150514:1709,0.0,0.0,0.0,2.23,20.58,2.39,1.0
20150514:1809,0.0,0.0,0.0,0.0,20.14,1.38,0.0
20150514:1909,0.0,0.0,0.0,0.0,19.54,1.52,0.0
20150514:2009,0.0,0.0,0.0,0.0,18.93,1.66,0.0
20150514:2109,0.0,0.0,0.0,0.0,18.32,1.81,0.0
20150514:2209,0.0,0.0,0.0,0.0,18.04,1.92,0.0
20150514:2309,0.0,0.0,0.0,0.0,17.76,2.03,0.0
20150515:0009,0.0,0.0,0.0,0.0,17.48,2.14,0.0
20150515:0109,0.0,0.0,0.0,0.0,17.09,2.02,0.0
20150515:0209,0.0,0.0,0.0,0.0,16.7,1.91,0.0
20150515:0309,0.0,0.0,0.0,0.0,16.31,1.79,0.0
20150515:0409,49.0,56.0,0.0,9.32,17.17,1.72,0.0
20150515:0509,210.0,94.0,0.0,20.86,18.03,1.66,0.0
20150515:0609,384.0,120.0,0.0,32.65,18.89,1.59,0.0
20150515:0709,546.0,139.0,0.0,44.41,19.73,1.95,0.0
20150515:0809,686.0,148.0,0.0,55.68,20.57,2.32,0.0
20150515:0909,768.0,161.0,0.0,65.4,21.41,2.69,0.0
20150515:1009,808.0,163.0,0.0,70.77,21.98,3.32,0.0
20150515:1109,789.0,163.0,0.0,68.18,22.55,3.95,0.0
20150515:1209,714.0,159.0,0.0,59.64,23.11,4.58,0.0
20150515:1309,581.0,157.0,0.0,48.77,22.92,4.23,0.0
20150515:1409,411.0,150.0,0.0,37.12,22.73,3.87,0.0
20150515:1509,226.0,132.0,0.0,25.31,22.54,3.52,0.0
20150515:1609,76.0,85.0,0.0,13.64,22.03,2.93,0.0
20150515:1709,1.0,0.0,0.0,2.39,21.51,2.35,1.0
20150515:1809,0.0,0.0,0.0,0.0,21.0,1.77,0.0
20150515:1909,0.0,0.0,0.0,0.0,20.39,1.82,0.0
20150515:2009,0.0,0.0,0.0,0.0,19.77,1.88,0.0
20150515:2109,0.0,0.0,0.0,0.0,19.15,1.93,0.0
20150515:2209,0.0,0.0,0.0,0.0,18.85,1.95,0.0
20150515:2309,0.0,0.0,0.0,0.0,18.56,1.98,0.0
20150516:0009,0.0,0.0,0.0,0.0,18.27,2.0,0.0
20150516:0109,0.0,0.0,0.0,0.0,17.78,1.97,0.0
20150516:0209,0.0,0.0,0.0,0.0,17.28,1.94,0.0
20150516:0309,0.0,0.0,0.0,0.0,16.79,1.9,0.0
20150516:0409,0.0,13.0,0.0,9.46,17.85,1.86,0.0
20150516:0509,0.0,38.0,0.0,20.99,18.91,1.81,0.0
20150516:0609,1.0,175.0,0.0,32.78,19.97,1.77,0.0
20150516:0709,73.0,336.0,0.0,44.54,20.86,2.74,0.0
20150516:0809,286.0,369.0,0.0,55.83,21.75,3.71,0.0
20150516:0909,434.0,357.0,0.0,65.59,22.64,4.69,0.0
20150516:1009,477.0,359.0,0.0,71.0,22.96,4.75,0.0
20150516:1109,446.0,364.0,0.0,68.39,23.28,4.82,0.0
20150516:1209,703.0,167.0,0.0,59.8,23.6,4.88,0.0
20150516:1309,562.0,170.0,0.0,48.91,22.92,4.69,0.0
20150516:1409,384.0,167.0,0.0,37.26,22.24,4.5,0.0
20150516:1509,220.0,137.0,0.0,25.44,21.56,4.3,0.0
20150516:1609,74.0,87.0,0.0,13.78,21.0,3.65,0.0
20150516:1709,1.0,7.86,0.0,2.54,20.43,3.0,0.0
20150516:1809,0.0,0.0,0.0,0.0,19.87,2.34,0.0
20150516:1909,0.0,0.0,0.0,0.0,19.36,2.38,0.0
20150516:2009,0.0,0.0,0.0,0.0,18.84,2.41,0.0
20150516:2109,0.0,0.0,0.0,0.0,18.32,2.44,0.0
20150516:2209,0.0,0.0,0.0,0.0,18.25,2.37,0.0
20150516:2309,0.0,0.0,0.0,0.0,18.19,2.3,0.0
20150517:0009,0.0,0.0,0.0,0.0,18.13,2.23,0.0
20150517:0109,0.0,0.0,0.0,0.0,17.68,2.12,0.0
20150517:0209,0.0,0.0,0.0,0.0,17.24,2.01,0.0
20150517:0309,0.0,0.0,0.0,0.0,16.79,1.9,0.0
20150517:0409,18.0,63.0,0.0,9.59,17.42,1.62,0.0
20150517:0509,145.0,130.0,0.0,21.11,18.05,1.33,0.0
20150517:0609,277.0,184.0,0.0,32.9,18.67,1.05,0.0
20150517:0709,502.0,169.0,0.0,44.67,19.25,1.53,0.0
20150517:0809,653.0,171.0,0.0,55.97,19.83,2.01,0.0
20150517:0909,757.0,170.0,0.0,65.77,20.41,2.5,0.0
20150517:1009,810.0,163.0,0.0,71.23,20.82,2.68,0.0
20150517:1109,792.0,162.0,0.0,68.6,21.24,2.86,0.0
20150517:1209,717.0,159.0,0.0,59.96,21.65,3.05,0.0
20150517:1309,594.0,151.0,0.0,49.05,21.36,3.01,0.0
20150517:1409,429.0,142.0,0.0,37.39,21.08,2.97,0.0
20150517:1509,261.0,115.0,0.0,25.57,20.79,2.94,0.0
20150517:1609,102.0,76.0,0.0,13.92,20.14,2.51,0.0
20150517:1709,1.0,8.86,0.0,2.69,19.49,2.08,0.0
20150517:1809,0.0,0.0,0.0,0.0,18.84,1.66,0.0
20150517:1909,0.0,0.0,0.0,0.0,18.27,1.26,0.0
20150517:2009,0.0,0.0,0.0,0.0,17.69,0.86,0.0
20150517:2109,0.0,0.0,0.0,0.0,17.12,0.47,0.0
20150517:2209,0.0,0.0,0.0,0.0,16.88,0.66,0.0
20150517:2309,0.0,0.0,0.0,0.0,16.64,0.86,0.0
20150518:0009,0.0,0.0,0.0,0.0,16.4,1.05,0.0
20150518:0109,0.0,0.0,0.0,0.0,16.33,1.4,0.0
20150518:0209,0.0,0.0,0.0,0.0,16.26,1.75,0.0
20150518:0309,0.0,0.0,0.0,0.0,16.19,2.1,0.0
20150518:0409,45.0,60.0,0.0,9.72,16.69,2.04,0.0
20150518:0509,201.0,103.0,0.0,21.23,17.19,1.99,0.0
20150518:0609,369.0,133.0,0.0,33.01,17.69,1.93,0.0
20150518:0709,541.0,146.0,0.0,44.79,18.24,1.63,0.0
20150518:0809,666.0,164.0,0.0,56.11,18.79,1.33,0.0
20150518:0909,745.0,178.0,0.0,65.95,19.34,1.03,0.0
20150518:1009,797.0,172.0,0.0,71.45,19.91,1.54,0.0
20150518:1109,793.0,162.0,0.0,68.8,20.48,2.06,0.0
20150518:1209,718.0,159.0,0.0,60.12,21.05,2.57,0.0
20150518:1309,585.0,157.0,0.0,49.18,21.0,2.85,0.0
20150518:1409,439.0,136.0,0.0,37.51,20.94,3.13,0.0
20150518:1509,258.0,118.0,0.0,25.7,20.89,3.41,0.0
20150518:1609,93.0,82.0,0.0,14.05,20.44,2.91,0.0
20150518:1709,0.0,9.0,0.0,2.83,19.98,2.41,0.0
20150518:1809,0.0,0.0,0.0,0.0,19.53,1.92,0.0
20150518:1909,0.0,0.0,0.0,0.0,19.07,1.66,0.0
20150518:2009,0.0,0.0,0.0,0.0,18.6,1.39,0.0
20150518:2109,0.0,0.0,0.0,0.0,18.13,1.13,0.0
20150518:2209,0.0,0.0,0.0,0.0,18.03,1.28,0.0
20150518:2309,0.0,0.0,0.0,0.0,17.93,1.43,0.0
20150519:0009,0.0,0.0,0.0,0.0,17.84,1.59,0.0
20150519:0109,0.0,0.0,0.0,0.0,17.65,1.31,0.0
20150519:0209,0.0,0.0,0.0,0.0,17.45,1.03,0.0
20150519:0309,0.0,0.0,0.0,0.0,17.26,0.74,0.0
20150519:0409,25.0,66.0,0.0,9.84,17.82,0.93,0.0
20150519:0509,192.0,109.0,0.0,21.35,18.38,1.11,0.0
20150519:0609,338.0,153.0,0.0,33.13,18.93,1.3,0.0
20150519:0709,186.0,327.0,0.0,44.9,19.4,1.46,0.0
20150519:0809,391.0,323.0,0.0,56.24,19.88,1.63,0.0
20150519:0909,169.0,454.0,0.0,66.11,20.35,1.79,0.0
20150519:1009,812.0,163.0,0.0,71.66,20.62,2.4,0.0
20150519:1109,794.0,162.0,0.0,69.0,20.89,3.01,0.0
20150519:1209,720.0,158.0,0.0,60.28,21.16,3.61,0.0
20150519:1309,597.0,151.0,0.0,49.32,20.6,3.6,0.0
20150519:1409,448.0,132.0,0.0,37.64,20.05,3.59,0.0
20150519:1509,269.0,113.0,0.0,25.83,19.49,3.57,0.0
20150519:1609,98.0,81.0,0.0,14.19,19.25,2.75,0.0
20150519:1709,1.0,11.83,0.0,2.98,19.02,1.93,0.0
20150519:1809,0.0,0.0,0.0,0.0,18.78,1.1,0.0
20150519:1909,0.0,0.0,0.0,0.0,18.57,1.18,0.0
20150519:2009,0.0,0.0,0.0,0.0,18.36,1.25,0.0
20150519:2109,0.0,0.0,0.0,0.0,18.15,1.32,0.0
20150519:2209,0.0,0.0,0.0,0.0,18.1,1.18,0.0
20150519:2309,0.0,0.0,0.0,0.0,18.06,1.04,0.0
20150520:0009,0.0,0.0,0.0,0.0,18.02,0.9,0.0
20150520:0109,0.0,0.0,0.0,0.0,17.68,1.39,0.0
20150520:0209,0.0,0.0,0.0,0.0,17.33,1.88,0.0
20150520:0309,0.0,0.0,0.0,0.0,16.99,2.37,0.0
20150520:0409,40.0,65.0,0.0,9.96,17.52,2.16,0.0
20150520:0509,197.0,108.0,0.0,21.45,18.04,1.95,0.0
20150520:0609,292.0,179.0,0.0,33.23,18.56,1.74,0.0
20150520:0709,524.0,158.0,0.0,45.01,19.4,1.96,0.0
20150520:0809,342.0,347.0,0.0,56.36,20.23,2.18,0.0
20150520:0909,774.0,161.0,0.0,66.28,21.07,2.4,0.0
20150520:1009,627.0,279.0,0.0,71.87,21.61,2.01,0.0
20150520:1109,0.0,158.0,0.0,69.19,22.15,1.63,0.0
20150520:1209,397.0,346.0,0.0,60.43,22.68,1.24,0.0
20150520:1309,599.0,150.0,0.0,49.45,22.4,1.74,0.0
20150520:1409,442.0,137.0,0.0,37.77,22.11,2.24,0.0
20150520:1509,252.0,124.0,0.0,25.95,21.83,2.74,0.0
20150520:1609,130.0,66.0,0.0,14.32,21.68,2.48,0.0
20150520:1709,3.0,14.38,0.0,3.12,21.53,2.22,0.0
20150520:1809,0.0,0.0,0.0,0.0,21.38,1.96,0.0
20150520:1909,0.0,0.0,0.0,0.0,21.0,1.94,0.0
20150520:2009,0.0,0.0,0.0,0.0,20.61,1.91,0.0
20150520:2109,0.0,0.0,0.0,0.0,20.23,1.89,0.0
20150520:2209,0.0,0.0,0.0,0.0,20.03,1.75,0.0
20150520:2309,0.0,0.0,0.0,0.0,19.83,1.61,0.0
20150521:0009,0.0,0.0,0.0,0.0,19.64,1.48,0.0
20150521:0109,0.0,0.0,0.0,0.0,19.23,1.1,0.0
20150521:0209,0.0,0.0,0.0,0.0,18.81,0.73,0.0
20150521:0309,0.0,0.0,0.0,0.0,18.4,0.36,0.0
20150521:0409,40.0,65.0,0.0,10.07,18.93,0.55,0.0
20150521:0509,184.0,116.0,0.0,21.56,19.45,0.74,0.0
20150521:0609,347.0,149.0,0.0,33.33,19.97,0.94,0.0
20150521:0709,525.0,159.0,0.0,45.11,21.18,1.24,0.0
20150521:0809,515.0,258.0,0.0,56.48,22.4,1.54,0.0
20150521:0909,296.0,421.0,0.0,66.43,23.61,1.83,0.0
20150521:1009,390.0,405.0,0.0,72.07,23.92,2.26,0.0
20150521:1109,769.0,180.0,0.0,69.38,24.23,2.69,0.0
20150521:1209,602.0,233.0,0.0,60.58,24.53,3.12,0.0
